FALSE,"Rick Scotts Administration spent over $100,000 of taxpayer money during their first voter purge attempt in 2012.",florida-all
TRUE,We are number one in the world when it comes to energy resources. ... The Russians are second; Saudi Arabia is number three.,george-allen
TRUE,The Agriculture Department estimates that roughly 42 percent of the corn crop will be used to make ethanol -- more than the amount of corn used to feed livestock and poultry in the United States.,bob-goodlatte
FALSE,"In 1913, it was legal to mail children.",facebook-posts
FALSE,"Tonight in Ohio, more people came out to vote for Barack Obama in an unopposed race than voted for (Mitt) Romney and (Rick) Santorum combined.",david-axelrod
TRUE,"Democrats compare the infrastructure programs in the stimulus to the Eisenhower interstate program, ""but he proposed a $500 billion highway system, and they're going to put $30 billion"" into roads and bridges.",john-mica
TRUE,Congressman (Tom) Cotton is the only Arkansan in Congress -- Democrat or Republican -- to vote against disaster relief five times.,senate-majority-pac
TRUE,The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident.,john-mccain
TRUE,No openly gay man has ever been elected to the Georgia Legislature.,georgia-voice
FALSE,"U.S. Reps. Eric Cantor and Luis Gutierrez were touring the country last year joined at the hip, working together in a bipartisan fashion indeed for the goal of immigration reform.",laura-ingraham
FALSE,The $5 billion website for Obamacare never worked. Still doesnt work.,donald-trump
TRUE,It takes almost a year for a refugee to be processed in the United States.,jeb-bush
TRUE,"Congressman Ryan has secured a grand total of $116,838,763 to date (for the Mahoning Valley) and has an additional $27,095,000 pending in FY2010 spending bills.",tim-ryan
FALSE,"In North Carolina, they used stimulus money to hire one new state worker. His job, apply for more stimulus funds from the taxpayers by the way of the federal government.",john-boehner
TRUE,"If Sen. Hillary Clinton could enact all of her campaign proposals, taxpayers would be faced with financing more than $777.6-billion in new spending over one White House term.",republican-national-committee-republican
FALSE,"Dan Gecker voted to double vehicle registration fees, costing (Chesterfield) county residents over $6 million annually.",glen-sturtevant
TRUE,"A lot of people don't know that 50,000 Americans now make their living off eBay.",john-mccain
FALSE,I dont know anything about David Duke.,donald-trump
FALSE,80 to 85 percent of my campaign funds go to donations to various organizations throughout the City of Providence.,john-lombardi
TRUE,Only 3 percent of voters 18 to 34 dont believe that climate change is really happening.,chris-murphy
TRUE,Says U.S. Senate candidate Joni Ernst does not support a national minimum wage.,bruce-braley
FALSE,Birthers have obtained a copy of Obamas Kenyan birth certificate.,orly-taitz
FALSE,Keystone means unlocking the Canadian tar sands.,chris-coons
FALSE,"The working tax cut created over 40,000 new jobs in just the last four years.",associated-industries-florida
TRUE,There are at least twice as many licensed firearm dealers in California as there are McDonalds.,safety-all-initiative
FALSE,I played in a game here against the Pittsburgh Steelers where there was 23 inches of snow. We played in at least 15 inches of that.,curtis-martin
FALSE,It is the Department of Homeland Security's view that returning military veterans and gun owners are likely to commit terrorist acts.,gus-bilirakis
FALSE,Data on violent crime shows Wisconsin has become less safe than it was when Scott Walker took office.,wisconsin-professional-police-association
TRUE,The Boston Marathon bombing is the fifth case in which U.S. government officials examined individuals potentially involved in terrorism and felt they were no threat and they went on to carry out terrorist murders.,peter-king
TRUE,"In 2006, Donald Trump was hoping for a real estate crash.",hillary-clinton
TRUE,The Republican leadership's budget proposal doesn't contain any numbers.,robert-gibbs
TRUE,Says 1 in 7 American families is on food stamps.,sarah-palin
TRUE,"The Kenosha casino would be one of the states largest employers and pay more to the state than any other company or Tribe essentially, it would be Wisconsins biggest taxpayer.",menominee-indian-tribe-wisconsin
TRUE,Our race was the closest U.S. Senate race in Ohio in 36 years -- when Howard Metzenbaum defeated Robert Taft in 1976.,josh-mandel
FALSE,"We have drawn down to presurge levels. Basra, Mosul and now Sadr City are quiet and it's long and it's tough and there will be setbacks.",john-mccain
TRUE,"Says Austins treated wastewater, put into the Colorado River, is of higher quality than water the city takes from the lake for public use.",lee-leffingwell
FALSE,"An amendment to the House health reform bill ""puts new restrictions on women's access to abortion coverage in the private health insurance market even when they would pay premiums with their own money.""",nita-lowey
TRUE,"As president, Barack Obama has never visited Israel.",mitt-romney
FALSE,Were the worst state in the country at moving people from welfare to work.,catherine-hanaway
TRUE,Says the private sector in Texas created 1 million jobs over the past decade.,rick-perry
FALSE,Pentagon confirms they may court martial soldiers who hold Christian faith.,blog-posting
TRUE,Cobb is one of the largest school systems (in the nation) that is debt free.,joellen-smith
FALSE,Weve got more revenue than we ever have.,jim-demint
TRUE,"Between 2010 and 2014, there was no net in-migration from Mexico.",bill-clinton
TRUE,The Social Security disability fund is going belly up in 2016.,rob-portman
TRUE,"A shocking 20 veterans are committing suicide each and every day, especially our older veterans.",donald-trump
TRUE,"Today, the five largest financial institutions are 38 percent bigger than they were back in 2008, when they were too big to fail.",elizabeth-warren
TRUE,"The House did vote against engagement in Kosovo, and Bill Clinton kept fighting anyway. And, then, ultimately, a vote did pass.",peter-king
TRUE,Did you know that the U.S. is one of the very few nations in the world without an official language?,randy-forbes
FALSE,"Every time weve increased the minimum wage, weve seen a growth in jobs.",ben-cardin
TRUE,The Florida Legislature raised taxes and fees by almost $2 billion in the 2009 session.,charlie-justice
TRUE,We have more people working in clean and green energy than in oil and gas in this country.,sheldon-whitehouse
TRUE,"Florida has 1,200 golf courses. I think 58 million rounds played a year in Florida. Weve got 44 percent of all travel golf in the country here. 5 million people come here just for golf.",rick-scott
FALSE,Says Hillary Clinton had an undercover nurse with her at the Sept. 11 memorial ceremony in New York.,blog-posting
TRUE,Only 50 percent of students from Milwaukee public high schools go on to a two-or four-year college.,vicki-martin
TRUE,The fastest-growing part of the Pentagons budget are health care expenses.,evan-bayh
TRUE,"Inflation-adjusted defense spending has declined 21 percent since 2010, and even if we discount the drawdowns in Iraq and Afghanistan, it has still declined by a dangerous 12 percent.",marco-rubio
TRUE,"According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.",jim-moran
TRUE,The two worst counties for (Medicaid) fraud in the country -- not state -- are Dade and Broward county.,ron-saunders
TRUE,"Fireworks have never been safer, and their use continues to increase each year.",bill-weimer
TRUE,Says Donald Trump and Ron Johnson oppose a womans right to choose and Johnson voted against the Violence Against Women Act.,russ-feingold
TRUE,"Says over 40 percent of recent county bonds are for Precinct One, northeast Travis County, because he is quick to identify projects that help make the East Side a desirable place to live.",ron-davis
FALSE,Medicare passed with virtually no Republican support.,peter-defazio
FALSE,Says Wisconsin state Senate President Michael Elllis (R-Neenah) broke Senate rules during debate on a photo ID bill for voters.,fred-risser
FALSE,Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.,rick-perry
FALSE,Its warmer on Mars than it is in parts of the United States and Canada during the polar vortex.,tweets
FALSE,"Says the Department of Homeland Security has ordered enough rounds of .40 caliber ammunition to kill every man, woman and child in the United States, possibly to combat massive civil unrest or an invasion by a foreign power.",chain-email
FALSE,"If a President Romney got a call from the president of the (Mormon church), he has no choice but to obey. It is obedience over family and country.",fred-karger
FALSE,Under Gov. Rick Perrys leadership [Texas] has created more jobs over the last decade than the rest of the states combined.,bob-mcdonnell
TRUE,Says Scott Bruun supports cutting the Department of Commerce and eliminating NOAA.,kurt-schrader
FALSE,Says only 25 percent of Texas high school students graduate prepared for college or careers.,bill-hammond
FALSE,"Blue Cross new $90-million Providence headquarters ""was outfitted with $25 million in decor.""",bill-lynch
TRUE,"Nationally, the unemployment rate for veterans is far greater than the national unemployment rate, and Wisconsin is one of those rare examples where unemployment is actually lower for veterans than it is for the population as a whole and certainly lower than it is nationally.",scott-walker
FALSE,"Under Pat McCrory, (North Carolina) has fallen to 41st in teacher pay.",roy-cooper
TRUE,"More than 27,000 Rhode Island jobs depend on trade with Canada.",barry-hinckley
FALSE,"I have had to fill out FEC reports for the past six years now, and theyre much more detailed than a tax return...",tom-marino
FALSE,Says Wisconsin Attorney General J.B. Van Hollen knew about (the Ken Kratz sexting) case for nearly a year and did nothing about it.,scott-hassett
FALSE,"He leant his name to a bill, did little or nothing three years ago to try to get it passed, (and) since then has done absolutely nothing other than disavow any attempt to move on the legislation.",katie-mcginty
FALSE,"An Environmental Protection Agency regulation that goes into effect Jan. 1, 2012, regulates dust.",herman-cain
FALSE,More businesses went out of business last year than were started for the first time in our history.,david-perdue
FALSE,Says Hillary Clinton has not answered a single question about her immigration plan.,donald-trump
TRUE,Says Donald Trump literally has no plans to make higher education more affordable.,roberta-lange
FALSE,Says Houston National Cemetery is preventing Christian prayers from being said at military funerals.,america
FALSE,Was Martha Kanter dispatched to Corvallis with $17 million in stimulus money to save Craig Robinsons job?,blog-posting
TRUE,Franklin Roosevelt (was) the last president to come to the Congress to ask for permission to engage into war.,charles-rangel
TRUE,Says the proposed fiscal year 2013 budget is still below the level of state spending when I took office.,chris-christie
FALSE,I asked (then-Secretary of State Condoleezza Rice) how many people had died and she did not know the answer to that question.,barbara-boxer
TRUE,"In Massachusetts, Scott Browns Republican affiliation is not a secret, but clearly not on display.",kelly-odonnell
TRUE,"John McCain's top foreign policy adviser lobbied for... the Republic of Georgia, and McCain has mirrored the position advocated by the government.",barack-obama
TRUE,"Every month since 9/11, there have been as many suicide attacks against the United States and its allies as there were in all the years leading up to 9/11.",ron-paul
TRUE,Fifty percent of Speaker Gingrichs tax plan goes to the top 1 percent.,barack-obama
TRUE,Says Donald Trump promised the mass deportation of Latino families.,karen-bass
FALSE,"Palin ""stopped the Bridge to Nowhere.""",john-mccain
TRUE,Says the state tax burden per citizen in New York is twice as high as in Florida.,rick-scott
FALSE,Two thirds of the people in Wisconsin strongly disagree with this idea of permanently taking away peoples rights to collective bargaining.,peter-barca
TRUE,Says Eric Cantor was the co-author of the House GOP principles on immigration reform. Both the New York Times and the Washington Postsaid that thatcaptured the essence of what was in the Senate immigration bill.,laura-ingraham
TRUE,Wisconsins 6th congressional district has more manufacturing jobs than almost any other in the nation.,glenn-grothman
FALSE,I lost my health insurance and my doctor because of Obamacare.,reid-ribble
FALSE,"As far as standing committees, we have 10 fewer standing committees. So weve saved the state about a quarter-of-a-million dollars through the reduction of the standing committees.",cheryl-grossman
TRUE,"(Obamas) entire national security team, including his secretary of state, said we want to arm and train and equip (Syrian rebel forces), and he made the unilateral decision to turn them down.",john-mccain
FALSE,"Governor-elect Scott Walkers opposition to high-speed rail killed 13,000 Wisconsin jobs",state-democratic-party-wisconsin
FALSE,The only candidate pocketing big money from people who want to destroy coal is Mitch McConnell.,alison-lundergan-grimes
TRUE,"The Trans-Pacific Partnership knocks out 18,000 tariffs that other countries place on American products and goods.",barack-obama
TRUE,$16 trillion (the national debt) in $1 bills would cover the entire state of Ohio nearly 1.5 times.,rob-portman
TRUE,Tommy Thompson wanted to implant data chips in humans.,michael-mc-auliff
TRUE,Says New Jersey is 50th in return of our federal tax dollars.,chris-christie
TRUE,Granite Staters who hold individual policies from Anthem...can indeed renew their policies and keep their current doctors and hospitals in 2014.,carol-shea-porter
TRUE,The U.S. Senate has one manufacturer thatd be me.,ron-johnson
TRUE,"Because of the health care law, by 2017, we will be funneling over $100 billion annually to private insurance companies.",michael-moore
TRUE,"Says Walmart employees represent the largest group of Medicaid and food stamp recipients in many states, costing the taxpayer $1,000 per worker.",alan-grayson
TRUE,"Oregon today has 100,000 more jobs than it did when I was elected.",john-kitzhaber
TRUE,Says Cory Gardner championed an eight-year crusade to outlaw birth control here in Colorado.,mark-udall
TRUE,There are actually only 30 countries that practice birthright citizenship.,se-cupp
FALSE,"In the U.S. Senate, Barack Obama ""has not reached across party lines to get anything significant done.""",joe-lieberman
FALSE,Says the Koch brothers funded the fight to let flood insurance premiums soar ... Now theyre spending millions to buy a Senate seat for Bill Cassidy so he can fight for them.,senate-majority-pac
FALSE,Former President Bill Clinton and his Clinton Health Access Initiative (CHAI) distributed watered-down HIV/AIDSdrugs to patients in sub-Saharan Africa.,daily-caller
FALSE,A study of private bail bond systems showed that Wisconsin has a higher no-show rate than other states of defendants skipping court appearances.,robin-vos
FALSE,We have billions in surplus.,rick-perry
FALSE,Says Hillary Clintons plan would tax many small businesses by almost 50 percent.,donald-trump
TRUE,"While the United States has seen its unemployment rate steadily decline, New Jerseys remains nearly two percent higher than the national average and more than a point higher than Connecticut and New York.",barbara-buono
TRUE,"In 31 states, decent child care costs more than college tuition.",barack-obama
FALSE,We have solved the problem. ... Scientists are now saying leave the nuclear waste where it is.,harry-reid
FALSE,"Says someone earning $50,000 a year will fare better under his 9-9-9 plan than under the current tax system.",herman-cain
FALSE,"Says the Internal Revenue Service estimated it must hire 16,500 agents at a cost of $10 billion to the taxpayer to enforce the federal health care overhaul.",saxby-chambliss
FALSE,On drilling off the Atlantic coast,tim-kaine
TRUE,Says Democratic U.S. Senate candidate Tammy Baldwin ranks as the most liberal member of the House.,tommy-thompson
FALSE,Says Ted Cruz supports legalizing people who are in this country illegally.,marco-rubio
FALSE,Says our economy in New Jersey gets $38 billion from the businesses at the Shore.,chris-christie
FALSE,"There are at least three sectors of the border, one in particular, that are just completely insecure.",marco-rubio
TRUE,"We have at least 200,000 to 300,000 hate crimes in a given year.",cornell-william-brooks
FALSE,Says your Legislative Assembly was within one vote of enacting each of those bills into Oregon law.,doug-whitsett
FALSE,Says critics called the original GI Bill welfare.,lawrence-odonnell
TRUE,The top 1 percent (of income earners) paid 36.7 percent (of the taxes). ... The top 50 percent pay 97.7 percent.,jim-renacci
FALSE,Milwaukee has the second-highest number of children recovered from sex trafficking.,gwen-moore
FALSE,What they will do is socialized medicine.,rudy-giuliani
FALSE,I didn't endorse the federal stimulus bill.,charlie-crist
TRUE,Says Wisconsin Gov. Scott Walker doesnt make his calendar public -- hes on our dime and we dont know where he is.,kathleen-falk
FALSE,The stimulus has not created one private sector job.,rick-scott
TRUE,What is the maximum number of students allowed in your classroom? ... 30 or more!,vote-no-8
TRUE,Says the Central Ohio Human Trafficking Task Force is the first task force of its kind in Central Ohio,mike-dewine
TRUE,A bill before the Georgia General Assembly would make presidential candidates meet citizenship requirements that are not in the U.S. Constitution.,loren-collins
TRUE,"PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress.",john-boehner
FALSE,"Americans ""have never paid more for gas at the pump.""",barack-obama
FALSE,Virginia papers called (Scott) Rigells campaign Mostly False.,paul-hirschbiel
TRUE,Says she has opposed measures to weaken the Dodd-Frank Wall Street regulatory bill and campaign-finance legislation when they were offered as stand-alone bills.,ann-mclane-kuster
FALSE,"Says that if Texas, California and New York all voted for Democratic presidential nominees, it would be mathematically impossible for Republicans to elect a president.",gilberto-hinojosa
TRUE,Says close to 90 percent of the population growth in Texas over the last decade was non-Anglo.,garnet-coleman
TRUE,"A bipartisan background check amendment outlawed any (gun) registry. Plain and simple, right there in the text.",barack-obama
FALSE,Says Wisconsin Gov. Scott Walker eliminated cancer screenings for uninsured women and offered no alternatives.,gwen-moore
FALSE,"Says in regard to providing more tax cuts for the rich, Bill Pascrell said, Republicans had great ideas. I liked some of their ideas.",steve-rothman
TRUE,"John McCain ""voted against the Bush tax cuts, both times.""",citizens-united-political-victory-fund
TRUE,"The average student debt coming out of the University of Wisconsin-Madison is something like 28,000 dollars.",russ-feingold
TRUE,Due to a flaw in the 1995 Outer Continental Shelf Deep Water Royalty Relief Act numerous oil companies are now drilling in the Gulf of Mexico in federal lands and paying no royalties to the federal government.,dennis-kucinich
TRUE,Says Hillary Clinton voted for virtually every trade agreement that has cost the workers of this country millions of jobs.,bernie-s
TRUE,Says Rep. John Katko promised he wouldnt vote to defund Planned Parenthood and since hes been in office hes done that four times,colleen-deacon
FALSE,Says Los Angeles Clippers owner Donald Sterling is a Democrat.,drudge-report
TRUE,FACT: the special assistant in @johnkasichs office makes over three times more than an average #OH firefighter,ohio-democratic-party
TRUE,"Obama's wife said her goal in life was to put the black community ""first and foremost.""",chain-email
TRUE,Money towards the Ebola vaccine is basically cut in half to what it was. More cuts are coming under the congressional sequester.,stephanie-cutter
FALSE,"Says state Sen. Randy Hopper, R-Fond du Lac, unlike typical taxpayers, didnt pay taxes",jessica-king
TRUE,"New school testing standards will consume approximately twenty days of testing for elementary, middle and high school students.",will-weatherford
FALSE,"Obama voted for ""tax subsidies and giveways"" that have slowed oil companies from pursuing clean energy sources.",hillary-clinton
TRUE,Says Katie McGintyactually agrees with Hillary Clinton and the most liberal wing of the Democrats on everything.,pat-toomey
FALSE,Says a Bureau of Labor Statistics report attributed a sharp increase in work-related fatalities to increasing numbers of employees and drivers could not read or understand warning signs in English.,tim-james
TRUE,Almost every country on Earth sees America as stronger and more respected today than they did eight years ago when I took office.,barack-obama
FALSE,"Wisconsin is not as obese as the national average is. The national average, 35.7 percent of the population is obese. In Wisconsin, its closer to 26 percent.",tommy-thompson
TRUE,On auditing the Federal Reserve,herman-cain
TRUE,Seven more people will die each and every day until the Legislature ratifies these (pain clinic) rules that are being approved by the Board of Medicine and the Department of Health.,mike-fasano
TRUE,"The poverty rate for families in which a husband and a wife work is 5 percent, but in families headed by one person its 30 percent today.",rick-santorum
FALSE,"The Mormon religion has ""a plan that will see the Constitution thrown out and replaced by a theocracy.""",freedom-defense-advocates
TRUE,"Florida ranks ""45th out of 50 states'' for its regulatory climate for business.",rick-scott
FALSE,Ukraine voluntarily gave up its nuclear weapons because the United States of America said it would ensure (its) territorial integrity from Russia.,ted-cruz
TRUE,Legislation being considered in Texas would strip the salaries and pensions of clerks who issue marriage licenses to same-sex couples even if the Supreme Court strikes down Texas marriage ban later this year.,tim-cook
FALSE,Says families now pay out 40 percent of their income to taxes.,phil-king
TRUE,Says Hillary Clinton negotiated the first agreement ever where China and India officially committed to reduce their emissions.,bill-clinton
FALSE,"The incoming Republican freshman class well, its no ordinary group: nearly half of its roughly 80 members have never served in elective office before.",greg-walden
TRUE,"More than 1,000 people ... move to Texas every day.",rick-perry
TRUE,You've heard endlessly about waterboarding. It happened to three terrorists.,dick-cheney
TRUE,"In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined.",peter-kilmartin
FALSE,"Says nobody in higher education believes Gov. Rick Perrys proposal to serve up $10,000 college degrees is possible.",andy-brown
TRUE,Crime is down in Arizona.,al-hunt
TRUE,We have to recognize that our salaries for faculty are the lowest in New England with the exception of the University of Maine.,david-dooley
FALSE,There was just about zero press coverage of the 2007 Bush White House email controversy.,juan-williams
FALSE,"Says Rick Perry is spending more money than the state takes in, covering his deficits with record borrowing.",keep-conservatives-united
TRUE,"Says Wendy Davis, born into difficult circumstances, was the daughter of a single mother and a teenage mother herself.",rick-perry
FALSE,"Says under Mitt Romney, Medicare could end as we know it, leaving Julia with nothing but a voucher to buy insurance, which means $6,350 extra per year for a similar plan.",barack-obama
TRUE,Preventive care does not save the government money.,david-brooks
TRUE,The 2013-15 state budget backed by Gov. Scott Walker and Republican lawmakers left our technical colleges funded at 1989 levels.,state-democratic-party-wisconsin
TRUE,"The city of Atlanta has one of the highest lesbian, gay, bisexual and transgender populations per capita, ranking third among major American cities.",alex-wan
TRUE,"Says Abraham Lincoln tried to buy slavesfreedom in border states, but the states all rejected it.",jon-stewart
TRUE,"You see a whole bunch of Korean cars here in the United States, and you dont see any American cars in Korea.",barack-obama
TRUE,"The ABA's own criteria for a judicial nominee call for, among other things, at least 12 years' experience in the practice of law, and they mean actual practice of law.",jon-kyl
FALSE,A 5-cent charge on paper bags is a tax.,mark-daniels
FALSE,"Obama ""says he'll raise taxes on electricity.""",john-mccain
FALSE,Says U.N. arms treaty will mandate a new international gun registry.,steve-stockman
TRUE,Says Rick Scott didnt even come to his own education summit. But he did take time to go to the tea party convention the same week.,charlie-crist
TRUE,Florida has the third most-regressive tax structure.,nan-rich
TRUE,Eleven states have enacted these pay-to-play reforms.,william-perry
TRUE,"Says that as a U.S. senator, Russ Feingold voted against authorizing our military 11 separate times.",ron-johnson
TRUE,"With the tax controls we already put in place, property taxes on a typical home in December of 2014 will actually be lower than they were in December of 2010.",scott-walker
FALSE,The 9-9-9 plan does not raise taxes on those that are making the least.,herman-cain
TRUE,I did not support the sequester.,marco-rubio
FALSE,Says U.S. Rep. Debbie Wasserman Schultz voted to cut off Floridas veterans and their benefits.,republican-national-committee-republican
TRUE,"If you look at what weve done over the last several years, the crime rate has actually gone down in [Providence] and . . . the number of shootings has been going down.",angel-taveras
TRUE,"There are at least 23 countries that refuse to take their people back after theyve been ordered to leave the United States, including large numbers of violent criminals.",donald-trump
TRUE,Says Jeff Wentworth was the only Republican to vote against the Texas measure requiring women to have a sonogram before receiving an abortion.,donna-campbell
TRUE,Stephen Zappala is the only DA in our state to convict an on-duty police officer of criminal homicide.,stephen-zappala
FALSE,Says the federal government borrows almost $60 billion per week.,paul-broun
FALSE,Clayton County offers the lowest operating millage rate in Metro Atlanta.,clayton-county-government
TRUE,"As CFO, Alex Sink oversaw a $27 billion loss in the states pension fund.",republican-party-florida
TRUE,"As bank president, Alex Sink eliminated thousands of Florida jobs while taking over $8 million in salary and bonuses.",republican-governors-association
TRUE,Says New Jersey has the most educated population of all the states in this country.,sheila-oliver
FALSE,"The Wisconsin law repealed by Republicans, which allowed discriminated workers to sue in state court, was kind of a gravy train for lawyers.",scott-walker
TRUE,"Over the past twenty years, the number of homicides committed with a firearm in the United States has decreased by nearly 40 percent. The number of other crimes involving the use of a firearm has also plummeted, declining by nearly 70 percent.",doug-whitsett
TRUE,Says Obama opposes offshore drilling and a gas tax holiday.,john-mccain
TRUE,"Says right now, we have more military spending than the next 10, 11, 12 countries combined.",cory-booker
FALSE,"Remember that developers are forced to use the 195 land union contractors, so tap an extra $10 million into any construction project.",john-depetro
FALSE,Says New Jersey Devils managing partner Jeff Vanderbeek took us into arbitration.,cory-booker
TRUE,Says a federal judge sanctions Tennessee birther lawyer for bringing a frivolous lawsuit.,tennessee-democratic-party
TRUE,"Due to ... tax cuts and lower (property) values, 2009 property taxes were almost $3 billion below 2007 property taxes.",charlie-crist
TRUE,"Food stamp spending doubled under President Bush, doubled again under President Obama.",tom-cole
FALSE,On counting state budget shortfalls,scott-walker
FALSE,Were losing now over $500 billion a year in terms of imbalance with China.,donald-trump
FALSE,"Today in America, between 40 and 50 percent of all African-American babies, virtually 1-in-2, are killed before they are born.",trent-franks
TRUE,Women in Barack Obamas White House are earning less than men.,mitt-romney
TRUE,Says that the new financial services law requires 358 regulatory filings.,john-boehner
TRUE,"Marco Rubio was ""subpoenaed.""",charlie-crist
TRUE,Between 1982 and 2007 the cost of a college education increased 439 percent.,ron-wyden
TRUE,"As governor, in the face of partisan attacks, (Charlie Crist) had the courage to save jobs and lead his state into economic recovery.",barack-obama
FALSE,Most tips left at Dunkin Donuts dont go to employees.,christopher-blazejewski
FALSE,"It is senior citizens, not Hispanics, who are the fastest-growing demographic in this country.",brit-hume
FALSE,On banning assault weapons.,donald-trump
FALSE,Says murder is the chief cause of death for pregnant women.,kyleen-wright
TRUE,On a single-payer healthcare system,tammy-baldwin
TRUE,Says his administration has created 5 million jobs over the last 30 months in the private sector alone.,barack-obama
TRUE,The U.S. loses more on tax breaks than it collects in personal income taxes.,mark-warner
TRUE,"Four balanced budgets in a row, with no new taxes for anyone. The best job growth in 12 years. Nearly 130,000 new private-sector jobs. Merit pay to reward New Jerseys best teachers, and the most education funding ever.",chris-christie
TRUE,"Says Joe Biden said Jon Corzine is the smartest guy that I know, in terms of the economy and on finance, I really mean this.",national-republican-congressional-committee
FALSE,"Taxpayer-funded benefits to illegals in California are ""a skyrocketing cost under Obamacare.""",steve-poizner
FALSE,"Should Democrats get their way, every income tax bracket will increase on Jan. 1, 2011. Every single one.",mike-pence
TRUE,"Parents and teachers are already worrying about what they call the Trump Effect. They report that bullying and harassment are on the rise in our schools, especially targeting students of color, Muslimsand immigrants.",hillary-clinton
FALSE,Blocking a U.S. Supreme Court nomination during the remaining months of President Obamas term would leave the nations highest court with an unprecedented year-long vacancy.,new-hampshire-democratic-party
FALSE,Jeanne Shaheen was principally involved in a plot with Lois Lerner and President Barack Obamas political appointee at the IRS to lead a program of harassment against conservative nonprofit groups during the 2012 election,daily-caller
TRUE,Says King Street Patriots held a fundraiser featuring an author who believes that registering the poor to vote is un-American.,boyd-richie
TRUE,I was one of about a dozen (senators) who voted against the Bridge to Nowhere.,george-allen
FALSE,On whether to run for the U.S. Senate as an independent.,charlie-crist
FALSE,Says Romney had the uniforms for the 2002 Winter Olympic games made in Burma.,priorities-usa-action
TRUE,"With one stroke of his pen, President Bush has denied health insurance to 3.8 million kids who were due to get it under this bipartisan expansion of the Children's Health Insurance Program.",joe-biden
TRUE,"Says With nearly 75 percent of Americans supportive of the construction of the pipeline, Schrader needs to explain to Oregon families why he voted against this needed project.",national-republican-congressional-committee
FALSE,Libya supplies the oil for China. We get no oil from Libya.,donald-trump
FALSE,There is a Republican plan to end Medicare.,sherrod-brown
FALSE,Currently we have some 40-45% of Americans who are not paying any taxes.,allen-west
FALSE,Says CNN deleted an online poll showing Bernie Sanders won the first Democratic presidential debate to help out Hillary Clinton.,nowthis
TRUE,Casualties and deaths are at (their) lowest point since literally the beginning of the war.,john-mccain
FALSE,Claims Wisconsin Senate Majority Leader Scott Fitzgerald said: It is necessary to eliminate unions in order to balance future budgets.,ed-garvey
FALSE,Any government-run 'public' plan ... forces more employers to drop employee coverage due to rising costs and pay an additional 8% payroll tax for each worker.,ginny-brown-waite
FALSE,Congress is a very special group of people. More than 80 percent of them never left the United States.,sergey-lavrov
TRUE,Says he banned texting while driving in Austin.,mike-martinez
TRUE,The state budget has gone up over 80 percent under Rick Perry.,bill-white
TRUE,"While Romney was a director of the Damon Corporation, the company was defrauding Medicare of millions.",afscme
FALSE,Says Barack Obama supported Ted Kennedys ammo ban to outlaw all deer-hunting ammunition.,national-rifle-association
TRUE,Paul Ryan would outlaw in vitro fertilization.,ultraviolet
FALSE,"Says Marco Rubio voted against every bill that would have helped keep our families safe. He even voted against a bipartisan measure, introduced by a Republican, to prevent people on the no-fly list from purchasing guns.",patrick-murphy
FALSE,An account of attacks in Benghazi written by former White House press secretary Dee Dee Myers shows that the body of U.S. Ambassador to Libya Christopher Stevens was dragged through the streets and abused.,chain-email
TRUE,The State of Texas is funding womens health services at historically high levels; they just increased their level another $50 million for the next two years.,joe-pojman
TRUE,Says Tennessees higher education funding model is 100 percent outcomes-based and we are already seeing this model changing the way our postsecondary institutions do business.,bill-haslam
TRUE,"Without a Medicaid expansion, 275,000 more Ohioans could be getting their primary care in emergency rooms, costing everybody a lot of money.",john-kasich
TRUE,"The truth is any oil that would be drilled could be sent to any other country in the world, reducing our use of foreign oil not by one single drop.",bill-nelson
FALSE,Says a Senate resolution would restore $140 in monthly general assistance payments and prevent people from committing crime.,sandra-cunningham
TRUE,"When President Bush took office in 2001, he inherited a $236 billion budget surplus, with a projected 10-year surplus of $5.6 trillion. When he ended his term, he left a $1.3 trillion deficit and a projected 10-year shortfall of $8 trillion.",david-axelrod
TRUE,Rhode Islanders pay among the highest auto repair bills in the nation.,robert-dimuccio
TRUE,John McCain has seven houses.,barack-obama
TRUE,"Barack Obama said ""people making less than $250,000 would benefit from his plan"" then said ""if you're a family making less than $200,000, you'll benefit.""",john-mccain
TRUE,"Before President Obama acted in Libya in 2011, the American people were opposed to military action by 35 to 60. After he took action, they were in support of it 54 to 43.",karl-rove
FALSE,On running for re-election to U.S. Senate,marco-rubio
TRUE,"The Portland-Milwaukie Light Rail Transit Project has created 1,525 direct jobs as of June 11, 2012.",trimet
FALSE,"The fact that one town has three lanes dedicated to it, that kind of gets me sauced.",chris-christie
TRUE,"Independent analysts found that Trumps tax plan, given to the wealthy and big corporations, would rack up $30 trillion in debt.",tim-kaine
TRUE,Overdosing is now the number one accidental killer in our Commonwealth.,josh-shapiro
TRUE,Toledo Mayor Mike Bell (once) lost his job as a firefighter because his city ran out of money.,building-better-ohio
TRUE,"In South Carolina, women earn 76 cents on the dollar to mens earnings.",elizabeth-colbert-busch
TRUE,Says the Panhandle has had its highest-ever bed tax collections in 2011.,rick-scott
